Price,Close,High,Low,Open,Volume
Ticker,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS
Date,,,,,
2000-03-01,29.74661636352539,32.46458409504911,29.0671263092976,31.520846447446964,7644786
2000-03-02,27.70814323425293,30.907416355599047,27.50995847289306,30.765854201496403,6852856
2000-03-03,25.49979591369629,26.78328041493951,25.49979591369629,25.85841575434378,6378720
2000-03-06,26.188724517822266,27.547706461388678,25.68854252857339,26.40578409466996,8897556
2000-03-07,24.93355369567871,26.349160150654328,24.537184188870036,24.537184188870036,5675894
2000-03-08,24.06531524658203,25.31104824422856,23.59344455203436,25.29217341644665,3117111
2000-03-09,25.99053955078125,25.99053955078125,23.819941921831294,24.159686935214054,3438151
2000-03-10,24.423934936523438,26.424659153746962,24.018127081185156,24.537183902476414,3519688
2000-03-13,22.715768814086914,25.178923404810888,22.564770198098216,24.89580287848511,3513948
2000-03-14,24.53718376159668,24.53718376159668,22.611956987409027,23.17819993526974,4396990
2000-03-15,25.5186710357666,26.29253520799448,24.537183760493004,25.48092138066738,4038499
2000-03-16,27.443897247314453,27.566584571597062,25.2921743180831,25.669670887178548,5782750
2000-03-17,27.443897247314453,27.443897247314453,27.443897247314453,27.443897247314453,0
2000-03-20,27.443897247314453,27.443897247314453,27.443897247314453,27.443897247314453,0
2000-03-21,28.22719955444336,28.878378312252966,25.528108503133026,26.99090299849069,5317329
2000-03-22,27.66095542907715,28.972751243365945,26.8965277334982,28.87837710588958,3838207
2000-03-23,25.70741844177246,27.840266523992607,25.57529652239173,27.74589426119299,2233876
2000-03-24,25.528108596801758,25.830105850449844,24.763680866484787,24.763680866484787,1619042
2000-03-27,25.54698371887207,26.00941607951077,25.131739368984995,25.480922758203622,1540735
2000-03-28,25.19780158996582,25.858416816398712,24.565495787713463,25.33935998278736,2961249
2000-03-29,25.462047576904297,26.40578523502479,25.10342771769527,25.528108536657594,4678469
2000-03-30,23.923755645751953,25.226113163119983,23.4330101097155,25.20723833481089,4667469
2000-03-31,25.72629165649414,25.83954061913443,22.932828516618596,23.46132179695357,5272686
2000-04-03,26.93427848815918,27.538271114014606,25.48092234764487,26.047165316968513,8754650
2000-04-04,24.782556533813477,26.613409310076232,24.782556533813477,26.613409310076232,3347962
2000-04-05,25.207237243652344,25.66966957788103,23.640632197771428,23.87656660209551,2701614
2000-04-06,24.291810989379883,25.669669642459738,23.197074749393046,25.12230152246632,3187158
2000-04-07,26.198163986206055,26.23591364279996,24.348436449064167,24.688183358409315,5058623
2000-04-10,26.358598709106445,27.340086009155417,25.499796851900314,26.23591326626361,6369645
2000-04-11,26.03772735595703,26.613408687417028,24.95242941094314,25.858417424055013,2863634
2000-04-12,25.528108596801758,26.424660125589764,25.292174181715772,26.424660125589764,2430692
2000-04-13,24.348438262939453,25.471487812291745,23.49907468360822,24.159689965908825,4579675
2000-04-14,24.348438262939453,24.348438262939453,24.348438262939453,24.348438262939453,0
2000-04-17,24.876930236816406,25.669671161742876,22.460961562030068,23.989817047259837,7003338
2000-04-18,22.961143493652344,25.858417470042596,22.895080654281934,25.462047948432883,6960991
2000-04-19,23.50851058959961,24.121939673086427,21.894717514682114,23.584008021896224,5853793
2000-04-20,23.159326553344727,23.78219209355754,22.272211553713266,23.225387509209604,5326231
2000-04-21,23.159326553344727,23.159326553344727,23.159326553344727,23.159326553344727,0
2000-04-24,23.725568771362305,24.53718255894596,23.121576198004405,23.40469671873152,4159664
2000-04-25,24.055877685546875,24.235187616053278,22.659146019649423,23.41413539848198,5104143
2000-04-26,25.282737731933594,25.575296632368666,23.404698884233568,24.15968826179602,10018921
2000-04-27,24.386186599731445,25.480922905828155,24.074752865848538,25.292174619034515,3536924
2000-04-28,24.103063583374023,24.64099332774649,23.73500540109128,24.471121765656765,2827168
2000-05-01,24.103063583374023,24.103063583374023,24.103063583374023,24.103063583374023,0
2000-05-02,23.848257064819336,24.25406494659935,22.932830681698185,23.970942513269147,3808097
2000-05-03,24.037002563476562,24.254064026791177,23.215950355936293,23.59344504074061,1807378
2000-05-04,24.707059860229492,25.47148764005456,24.06531753331809,24.348438098296285,2822957
2000-05-05,26.65115737915039,27.21740033649796,24.64099478663387,25.103427130041204,6507661
2000-05-08,27.274024963378906,28.784005668695706,26.283101123549297,27.311774621910818,8401080
2000-05-09,27.340085983276367,27.840266107513866,26.066039789355962,26.990902604451307,3798600
2000-05-10,27.14190101623535,27.613769834096555,26.528470050093294,27.538270522654262,1647717
2000-05-11,26.056602478027344,26.990903683816008,25.782918400290455,26.990903683816008,1785675
2000-05-12,24.367311477661133,26.990903239237763,23.989816787272222,26.235913858459938,3645602
2000-05-15,24.593809127807617,24.980740288513342,23.59344511034715,23.97094167491833,1597886
2000-05-16,25.10342788696289,25.839542438652966,24.367311456619642,24.725931318246776,2281853
2000-05-17,25.282737731933594,26.04716546300849,25.00905365987024,25.480922490510064,2404657
2000-05-18,24.67874526977539,26.141539781854377,24.50887181327981,25.10342797168775,3259980
2000-05-19,24.688182830810547,25.13173846833019,24.452248421467253,24.461684896087487,1337876
2000-05-22,24.574932098388672,25.084550536259798,24.36730900647144,24.36730900647144,919367
2000-05-23,24.329561233520508,24.90524254808803,23.970941380239616,24.725930742794453,1233654
2000-05-24,24.48999786376953,25.084552119255015,23.989815868276203,24.34843571647509,2188491
2000-05-25,22.951704025268555,24.6787441815312,22.772394101756735,24.537183913353772,6283897
2000-05-26,22.413774490356445,23.215951923901518,21.80034535128784,23.20651544850433,5599246
2000-05-29,23.19707489013672,24.206875351648957,22.4232107136267,22.4232107136267,7691929
2000-05-30,23.178199768066406,23.376386395243095,21.998527751305314,22.66858130653337,4760007
2000-05-31,23.461322784423828,24.348435938471297,23.244263202887247,24.254063677618703,5226587
2000-06-01,23.093265533447266,23.593445675505684,22.838456285584584,23.404699267352008,1636440
2000-06-02,22.432647705078125,23.763318388720933,21.809782135446863,23.234825080881613,8010542
2000-06-05,22.489273071289062,23.21595116323404,22.44208693854263,23.00832992476588,5962560
2000-06-06,22.508148193359375,22.838456762847372,22.46096205999819,22.649708472096165,3959252
2000-06-07,22.951704025268555,23.53682180429855,22.64970678259341,22.725207971915292,4133666
2000-06-08,24.320125579833984,24.53718516979486,22.98945485779159,23.027204515058973,9955795
2000-06-09,25.386545181274414,26.27365824675738,24.08418782207514,24.159685247489342,14566134
2000-06-12,25.905603408813477,26.896529084094567,25.14117567484915,25.66967087125494,9419033
2000-06-13,26.056602478027344,26.377474566998334,25.32048791357678,25.669671306365668,5471078
2000-06-14,25.226112365722656,26.311410262556418,25.14117470169003,26.13210033861459,3451724
2000-06-15,24.801427841186523,25.46204488345001,24.6315562830324,25.197799193736394,2026184
2000-06-16,24.971303939819336,25.197801879705754,24.34843648378485,24.546621241858883,4324058
2000-06-19,25.377111434936523,25.952790872338788,24.839179774971743,25.00905322737954,3320690
2000-06-20,25.49979591369629,25.839540927012173,25.329922467711818,25.669669359680764,1634264
2000-06-21,24.650432586669922,25.764041769852785,24.55605844945449,25.764041769852785,1551766
2000-06-22,24.574932098388672,24.848616143862166,24.386183833009373,24.669306231078323,1547148
2000-06-23,24.376747131347656,25.29217346245573,24.188000731838347,24.36731065676609,3841307
2000-06-26,23.801069259643555,24.178563962037092,23.593446140067833,24.178563962037092,1520133
2000-06-27,23.914318084716797,25.046804063483194,23.68782201615545,23.782194282174967,5363918
2000-06-28,23.952068328857422,24.414500709746115,23.876569011271247,24.12194179342632,2053283
2000-06-29,23.848257064819336,24.52774714750538,23.414136000379695,23.989817342157828,4050203
2000-06-30,23.310327529907227,23.97094279136874,23.149890543165522,23.5934462092156,1598653
2000-07-03,23.725568771362305,24.206874032328997,23.338635764869323,23.57457015835958,2378722
2000-07-04,23.27257537841797,23.933192501086047,23.121578628197724,23.782193872212616,2983490
2000-07-05,23.838817596435547,24.329561245942692,23.3103261695692,24.291811589930365,3074738
2000-07-06,24.49943733215332,25.00905586446031,23.62176055347943,24.348438691868783,5847703
2000-07-07,24.357872009277344,24.725930207921202,24.178562086515743,24.688182431397838,2541097
2000-07-10,24.754243850708008,25.452610605855412,24.169126063203933,24.169126063203933,4457831
2000-07-11,25.084552764892578,25.80179247975099,24.480560140670182,24.735369382244226,4410730
2000-07-12,24.99017906188965,26.17928950296438,24.84861878712325,25.650796182337075,6211382
2000-07-13,24.867490768432617,25.575293939876918,24.725928631221382,25.103425158914053,3510483
2000-07-14,24.008691787719727,24.97130428836674,23.8954428161958,24.914679802604777,2920399
2000-07-17,23.914318084716797,24.065316716193177,23.31032731611773,23.829382293837945,1732505
2000-07-18,23.48963737487793,24.06531684242136,23.433011009124044,23.78219440691811,3103549
2000-07-19,23.48963737487793,23.904881734962803,23.423574533933888,23.78219440691811,1474879
2000-07-20,22.98945426940918,23.772756819680147,22.81958081605361,23.772756819680147,1548771
2000-07-21,22.121217727661133,23.35751437526049,22.02684357924643,23.234827042994727,3457041
2000-07-24,20.063865661621094,21.894716339248873,19.818492914207514,21.762594430833026,4129084
2000-07-25,20.384737014770508,20.875480659291703,19.063504703722096,19.809057584411086,4359449
2000-07-26,19.563684463500977,19.997803616605587,18.76150711410226,18.87475607890861,7162833
2000-07-27,20.044992446899414,20.19599107283558,19.271126367629737,19.440999821807917,2168072
2000-07-28,19.639184951782227,20.18655310253693,19.478749848006508,19.865682894985493,2821172
2000-07-31,17.46858787536621,19.686371870576128,17.279841460474827,19.36550165020349,9136453
2000-08-01,17.902708053588867,18.27076626823449,17.46858700018575,17.67621011268289,5685626
2000-08-02,18.563323974609375,18.874757715504156,17.883833884160072,17.949894846698598,4833987
2000-08-03,17.949893951416016,19.063505055721528,17.65733505421745,18.686010371116435,7398974
2000-08-04,17.638460159301758,18.119767336307934,17.553524372216668,17.86495809639952,3249402
2000-08-07,17.298715591430664,17.80833408477319,17.1005308305367,17.647898981064095,3052810
2000-08-08,17.411962509155273,17.647898803513606,17.279840588990666,17.36477637747551,4288547
2000-08-09,17.73283576965332,17.94989537137108,17.534650997591598,17.534650997591598,2681549
2000-08-10,17.487464904785156,17.92158410926348,17.459151720906444,17.70452450702432,1294714
2000-08-11,17.14771842956543,17.61958730608836,17.081657463167424,17.411964173810794,1679063
2000-08-14,16.439910888671875,17.21377497092168,16.1945381590567,17.21377497092168,4340522
2000-08-15,16.439910888671875,16.439910888671875,16.439910888671875,16.439910888671875,0
2000-08-16,16.902345657348633,17.157154897804407,16.62865971010769,16.76078350703187,2836525
2000-08-17,17.072216033935547,17.62902060677991,16.704159729167074,16.9778418998976,4379566
2000-08-18,16.91178321838379,17.260966621928812,16.704161974248503,16.789097766971732,2688302
2000-08-21,17.16659164428711,17.421400888776457,16.845719560963342,17.06278102724424,2519399
2000-08-22,17.430835723876953,17.55352303646212,17.03446624277118,17.21377615666889,3069410
2000-08-23,18.082015991210938,18.68600855507046,17.553522732665474,17.931017380582816,7352004
2000-08-24,17.7800235748291,18.261330836948257,17.553527476331563,17.959333534080248,2050351
2000-08-25,18.044269561767578,18.46895229069296,17.600712003142107,17.836646435066584,3700802
2000-08-28,19.77130699157715,20.082740696425464,18.072578204764437,18.100891384470476,15875930
2000-08-29,19.27112579345703,20.007242194310482,18.49726161589737,19.81849391751393,6929853
2000-08-30,18.78038215637207,19.318313806028346,18.63882188807156,19.063504571626186,2770700
2000-08-31,18.893632888793945,19.299440782602968,18.402889201794796,18.591637496276498,4594668
2000-09-01,18.893632888793945,18.893632888793945,18.893632888793945,18.893632888793945,0
2000-09-04,18.497262954711914,19.346626504466332,18.317953018103452,19.1012556055242,2678742
2000-09-05,19.072940826416016,19.27112557548421,18.402887269346785,18.686009681339254,4770955
2000-09-06,19.25225257873535,19.71468303252538,18.940816986992534,18.969130167447823,4726254
2000-09-07,19.308874130249023,19.903428343577506,19.1578755191232,19.25225152972981,4284848
2000-09-08,18.855884552001953,19.535376581126254,18.70488590582913,19.44100242726824,2447411
2000-09-11,18.280202865600586,19.157877695859256,18.006518791165274,19.06350543183592,3246475
2000-09-12,18.025394439697266,18.497263295892555,17.931020292727553,18.119768586666975,4522221
2000-09-13,18.015954971313477,18.308513869496988,17.96876884007391,18.166953597125136,1348328
2000-09-14,17.808330535888672,18.251886101438327,17.647895464151443,18.11976420627403,1119215
2000-09-15,17.242090225219727,17.817769649913235,17.17602738919298,17.817769649913235,2058220
2000-09-18,17.37421417236328,17.770583677418816,17.034467272041585,17.091091755428536,2153606
2000-09-19,16.902345657348633,17.411962259607037,16.685284194503765,17.10053041340833,2848407
2000-09-20,17.232654571533203,17.544088336864373,16.996720128543334,17.544088336864373,946717
2000-09-21,16.845718383789062,17.37421354292064,16.609783984217557,17.204340098914063,1145485
2000-09-22,16.222854614257812,16.798534085922963,16.0718559809083,16.74191147707014,1965077
2000-09-25,16.326663970947266,16.704160525085985,16.232289832412587,16.421038109481945,1016095
2000-09-26,15.571673393249512,16.421037806405607,15.477300195783188,16.307788842254183,2988797
2000-09-27,15.826484680175781,16.043544270800453,15.458426460019787,15.75098536541012,1346543
2000-09-28,15.354615211486816,16.23229001299037,15.288552374451067,16.23229001299037,1406915
2000-09-29,15.382925987243652,15.637735216069386,15.288551850890963,15.562235906987235,1789682
2000-10-02,15.382925987243652,15.382925987243652,15.382925987243652,15.382925987243652,0
2000-10-03,15.43011474609375,15.666049173500221,14.939370122615527,15.297991880049844,2703399
2000-10-04,15.911418914794922,16.222852618437464,15.515049429669148,15.666047105115512,1975185
2000-10-05,15.571673393249512,16.373851677335715,15.515049850500331,16.15679210203868,1377702
2000-10-06,15.241365432739258,15.64717329703648,15.052619030637144,15.64717329703648,1684449
2000-10-09,15.090367317199707,15.364051377164875,15.052618601451531,15.326301722090157,845522
2000-10-10,14.939369201660156,15.345177068097948,14.73174797038735,15.014869453687076,1997410
2000-10-11,14.693998336791992,15.090367850429475,14.552438064586198,14.91105792181505,1236822
2000-10-12,14.703435897827148,15.005431273460925,14.542999856487208,14.580749513273076,931855
2000-10-13,14.627937316894531,15.194180318389622,14.20325553543653,14.543000584872278,2388000
2000-10-16,14.458063125610352,15.080930583790082,14.34481509460368,14.618499166915795,1184607
2000-10-17,14.127755165100098,14.48637595647169,14.02394455080351,14.269316374586213,1710718
2000-10-18,14.222128868103027,14.307064651860395,14.014506706557802,14.269315936482972,1020311
2000-10-19,13.957880973815918,14.439188121228272,13.212328128023486,14.316501746177188,2217375
2000-10-20,13.788010597229004,14.325940393096536,13.49545075461029,14.146630461140692,3484208
2000-10-23,13.042457580566406,13.608700553963113,12.693274194462234,13.608700553963113,2925853
2000-10-24,12.938645362854004,13.212328482032575,12.863146053107345,13.202892007640779,1839601
2000-10-25,13.533199310302734,13.646448272422074,13.051893099948572,13.287828437697197,2820687
2000-10-26,13.703073501586914,13.778571874461713,13.401077192108012,13.68419867353657,678988
2000-10-27,13.570950508117676,13.769135261327131,13.495450257348827,13.769135261327131,752171
2000-10-30,13.344452857971191,13.64644917084504,13.306704140772716,13.589825625384039,617140
2000-10-31,13.240640640258789,13.35388865680883,13.174578749330829,13.221765814279372,1276325
2000-11-01,13.939008712768555,14.118318650209792,13.136831292576419,13.580387898559458,3296034
2000-11-02,14.599623680114746,14.816684196797848,14.061692973944494,14.099442629019816,4537323
2000-11-03,16.326663970947266,16.572036731137434,14.344814576331395,14.712872777290096,11596107
2000-11-06,16.77022361755371,17.298716981971094,15.760424903319787,16.37385406390401,11975827
2000-11-07,16.496538162231445,16.892907683250478,16.156793126879872,16.430475322959484,4452890
2000-11-08,16.241727828979492,16.968405861761497,16.156792045489734,16.789095941809194,2919319
2000-11-09,15.666048049926758,16.052980144964902,15.184741814963912,16.052980144964902,2285976
2000-11-10,14.939369201660156,16.137917972798444,14.835559525350327,15.66604820774785,7481477
2000-11-13,14.174942970275879,14.769498202307904,13.788010856260925,14.769498202307904,2861385
2000-11-14,14.627937316894531,14.911058817642077,14.231567779443948,14.241004254786455,3950000
2000-11-15,14.797808647155762,15.38292643075931,14.722310275223393,14.911057614044147,5245435
2000-11-16,14.82612133026123,15.382926888719151,14.731748127704579,14.873308401202848,3257773
2000-11-17,14.618498802185059,14.920495109545696,14.495813360044945,14.741184244325172,2804880
2000-11-20,15.637735366821289,16.00579356281843,14.41087627904172,14.533562657482946,11823252
2000-11-21,15.732110023498535,16.307789461826815,15.30742733112249,15.477300783803535,6608897
2000-11-22,15.297990798950195,16.100168171173465,15.194179244923928,16.100168171173465,2768425
2000-11-23,15.779296875,16.08129413800293,14.958244634190615,15.156430338036289,5119803
2000-11-24,16.55316162109375,16.732471541924717,15.854794886501818,15.854794886501818,11864540
2000-11-27,16.902345657348633,17.081655585276305,16.439913307440577,16.79853316329592,7603858
2000-11-28,17.37421417236328,17.742270496398785,16.81740769171817,16.81740769171817,9348480
2000-11-29,16.468223571777344,17.657333911799867,15.996354776887282,17.534648476005177,13947934
2000-11-30,16.590911865234375,17.062780687968836,16.232290132179802,16.56259868382455,6868250
2000-12-01,16.28891372680664,16.760782523772285,16.175666643311192,16.515411651103605,5385277
2000-12-04,16.741910934448242,17.270402376736115,16.46822498104606,16.590912305992745,9438810
2000-12-05,17.081655502319336,17.515774668594485,16.968406534077175,17.081655502319336,8153661
2000-12-06,17.298715591430664,17.827208913365624,17.062781173351834,17.638460627441283,12292739
2000-12-07,18.327388763427734,18.40288807660423,17.10053056026914,17.10053056026914,28909292
2000-12-08,18.808696746826172,19.299440424725255,18.44063851873855,18.44063851873855,28130027
2000-12-11,18.874757766723633,19.21450469152348,18.733197487383652,19.02575639996801,12017339
2000-12-12,18.40288734436035,19.044629602172737,17.96876818952209,18.874756154284817,12986287
2000-12-13,18.55388641357422,18.72375798691871,18.30851364957766,18.497261929575014,5131372
2000-12-14,18.336828231811523,19.327752080869992,18.214140901113538,18.65769845366793,15935602
2000-12-15,17.232654571533203,18.299079681623986,17.00615848316269,18.21414200466333,10079653
2000-12-18,17.70452308654785,17.836645005203717,16.609784930354873,16.609784930354873,8106821
2000-12-19,17.62902069091797,18.17638879229747,17.57239808887797,17.893268267485393,11023745
2000-12-20,17.515771865844727,17.723394941066314,17.289273965602995,17.647895640985737,5589164
2000-12-21,17.478025436401367,17.93101944170316,16.760783832125842,17.176028180431388,9780791
2000-12-22,16.421037673950195,17.69508381374436,16.25116422909329,17.54408519609378,8172061
2000-12-25,16.421037673950195,16.421037673950195,16.421037673950195,16.421037673950195,0
2000-12-26,15.760422706604004,16.751346452611543,15.666047629883156,16.421037911058004,7056065
2000-12-27,16.005794525146484,16.19454093236651,15.666048549901294,15.760423632164496,2876769
2000-12-28,16.392728805541992,16.524850736943268,16.109606355424976,16.13791953976334,3326337
2000-12-29,16.628660202026367,16.694723041769336,16.326664821633297,16.421038965085256,5815156
2001-01-01,16.807971954345703,17.109967333668525,16.43047538187568,16.694722982604695,5809249
2001-01-02,17.695085525512695,17.74227165876662,16.789097489272795,16.798533964462287,10470175
2001-01-03,19.18619155883789,19.535374959805687,17.742271821280575,17.742271821280575,36091475
2001-01-04,19.865684509277344,20.346989859715528,18.4972640211923,19.242816993507137,41068816
2001-01-05,19.544811248779297,20.243178044058013,19.356062958527417,20.00724362056978,30784984
2001-01-08,19.11069107055664,19.799619476332627,18.695446732151552,19.440999622071843,12693599
2001-01-09,18.695446014404297,19.610872321612856,18.59163540345176,19.21450282647311,13680696
2001-01-10,17.676210403442383,18.874757330485377,17.20434156411291,18.704883872011614,21037569
2001-01-11,17.695085525512695,17.949894778120996,17.459151101936612,17.676210696480478,10890197
2001-01-12,17.345901489257812,17.921582814223523,17.081655771186647,17.789459015861357,11189710
2001-01-15,16.864595413208008,17.185465601614208,16.70416031900491,17.185465601614208,5205786
2001-01-16,17.006155014038086,17.402524496820202,16.76078226648301,16.968405360568074,11787527
2001-01-17,16.439910888671875,17.242088148280637,16.147352034995603,17.081653072089455,10162693
2001-01-18,17.157154083251953,17.213776686306673,16.345538390760233,16.496537008647632,9190421
2001-01-19,17.232654571533203,17.534651860898403,17.025033313748015,17.25152940211853,8044560
2001-01-22,18.03483009338379,18.214140025130078,17.21377787013511,17.36477649840701,12603712
2001-01-23,17.893268585205078,18.308512905674103,17.80833280198391,18.034828850124715,6260905
2001-01-24,17.997079849243164,18.242452612180834,17.581835513694077,18.110328816752858,6563638
2001-01-25,17.695085525512695,18.119768239410938,17.572400076129906,18.119768239410938,5303239
2001-01-26,17.695085525512695,17.695085525512695,17.695085525512695,17.695085525512695,0
2001-01-29,17.931020736694336,18.07258102132726,16.921222035749274,17.5535260181221,7809415
2001-01-30,17.997079849243164,18.497261849751084,17.87439440710089,18.082017514201993,9963904
2001-01-31,17.73283576965332,18.402889404462638,17.506339692434192,18.08201917896333,13928260
2001-02-01,17.09109115600586,17.59127125706848,16.892906410428875,17.59127125706848,9085073
2001-02-02,17.04390525817871,17.30815096297344,16.94953112123307,17.03446690515761,5896589
2001-02-05,18.27076530456543,18.412323692185584,16.996717272147176,17.07221658180038,21206795
2001-02-06,19.356061935424805,19.724120142634913,18.478387128777875,18.478387128777875,21873197
2001-02-07,19.780744552612305,20.55461062018841,19.63918428226279,20.082741799921273,33101707
2001-02-08,19.98836898803711,20.280927901476858,19.299440539825202,19.62974911168642,19158109
2001-02-09,19.856243133544922,20.365861590966972,19.35606115042736,20.054427880469824,24830189
2001-02-12,18.676572799682617,20.139365468268323,18.31795292822529,20.139365468268323,17359623
2001-02-13,18.544448852539062,19.04463087657522,18.138642851186827,18.818132930901516,15614093
2001-02-14,18.978567123413086,19.21450341146613,18.412324165122648,18.49726182999074,16059465
2001-02-15,19.72412109375,19.9506190410022,19.139003275335043,19.139003275335043,25685699
2001-02-16,20.47911262512207,21.186915901032933,19.761870995299375,19.761870995299375,58092350
2001-02-19,21.158601760864258,21.460597108463396,20.40361057388692,20.733919100773694,25882588
2001-02-20,20.68673324584961,21.451160986305943,20.58292262785772,21.13972913233027,21081852
2001-02-21,19.978931427001953,20.950982351952316,19.837371141630022,20.950982351952316,13408531
2001-02-22,19.412689208984375,20.33755206842031,19.252254102549553,19.837370041549512,11514215
2001-02-23,17.931020736694336,20.082743826266718,17.864959771506523,19.535375638942984,23018275
2001-02-26,18.450077056884766,18.761508922135082,17.478026166600685,17.931020190827724,17855379
2001-02-27,18.544448852539062,19.20506598210082,17.855520419094695,18.610511692687165,20000375
2001-02-28,19.4221248626709,20.035553958422636,18.214139620629098,18.761507757305555,33071978
2001-03-01,20.044992446899414,20.724482506305836,19.25225341804087,20.007242790415376,25505368
2001-03-02,18.082015991210938,20.573483673310136,17.855518075268755,20.42248506268201,18662306
2001-03-05,17.364774703979492,18.48782406771917,17.194901264727854,18.214138142931706,15493141
2001-03-06,17.364774703979492,17.364774703979492,17.364774703979492,17.364774703979492,0
2001-03-07,17.402524948120117,18.119766503997567,16.704160098120205,17.817769268405776,7240033
2001-03-08,17.421401977539062,17.83664635031469,17.30815299987663,17.5535257848119,5875209
2001-03-09,14.81668472290039,17.17602791629028,14.637373854925743,17.17602791629028,13395538
2001-03-12,14.05225658416748,15.194178960443374,13.891820549130731,15.071493520035936,6797745
2001-03-13,12.731022834777832,14.014507401005506,11.938283804019036,13.797446875701963,9601838
2001-03-14,14.07113265991211,14.439189953107226,12.834835096394588,13.023583389650167,5483231
2001-03-15,14.354253768920898,14.533563703295943,13.44826480398711,13.872947512901257,4702698
2001-03-16,13.788010597229004,15.02430623169046,13.457702036824791,14.156067875418715,6179884
2001-03-19,14.127755165100098,14.241003193362427,13.703073415294881,13.967320067009064,3604085
2001-03-20,13.806884765625,14.34481453577205,13.64644873056967,14.250441336830757,4175507
2001-03-21,13.957880973815918,14.014506393935237,13.504887945452992,13.797445884229475,2634652
2001-03-22,13.325578689575195,14.1560673584033,13.2123287830485,13.872946819056075,2800560
2001-03-23,12.872583389282227,13.58982494890182,12.617774159748736,13.495449872960464,6637118
2001-03-26,12.683835983276367,13.155704785015027,12.551712192766688,12.966957452184868,2444489
2001-03-27,13.004707336425781,13.117955362394502,12.740460690063378,12.834833888482887,4392753
